24.376518,8.018026
31.127611,13.576291
25.189317,8.163647
29.902661,11.389204
30.092831,11.401629
30.322794,12.066996
24.604715,7.523029
30.520072,11.968174
24.382344,8.821401
30.479667,11.775670
30.927798,12.688544
30.908651,11.307986
24.782990,8.084473
24.431653,7.032826
30.894847,13.532458
27.516812,9.657520
24.737367,9.206179
30.778927,13.313809
30.850149,13.356272
30.751372,15.096159
26.981235,9.121791
30.368062,12.152468
30.784433,12.225536
28.335785,11.277752
24.321713,8.429408
24.409965,8.084733
31.249151,13.766418
24.641226,7.571912
30.351923,14.663355
26.884761,9.803348
24.187202,8.313246
24.408343,8.573256
30.933890,13.054190
24.163278,10.662368
24.716232,7.104409
24.729354,9.407477
30.412850,13.200125
24.335260,7.793396
30.703543,11.446032
25.662884,8.681210
26.839387,9.405163
24.265652,9.138423
25.417954,12.618490
26.647226,8.559545
30.317680,11.726127
24.344486,12.182095
30.112598,12.671363
31.077315,15.265317
27.289405,9.913977
29.995508,11.444736
24.418297,7.221732
30.041737,11.676229
26.927216,10.997521
24.303371,9.105552
24.394720,11.716493
24.351015,7.405300
30.536743,14.636246
24.325899,8.124676
30.609615,11.634916
28.330986,9.974442
24.267377,6.844353
29.841132,10.608372
29.888957,11.195394
24.161394,8.129166
30.624732,13.178904
23.997504,7.972058
30.516678,13.892443
29.910339,11.064450
31.464581,15.876892
30.844667,13.723129
24.090399,7.972610
29.797145,12.681581
24.091074,7.449672
30.166544,10.321211
23.984960,7.169133
27.089213,10.137483
24.114924,7.403342
24.077291,7.619404
31.209885,15.531093
30.808434,11.084320
24.651247,7.895310
24.477937,8.405047
30.740176,10.764247
24.580058,11.640705
27.093623,9.060536
27.460581,9.956767
25.287677,9.197869
24.773151,9.068220
24.415684,8.547493
24.487574,9.976237
31.051662,12.123268
30.148320,8.997870
30.189404,9.876415
31.750345,14.343663
24.689625,8.776023
31.210465,12.701774
24.903227,6.925115
30.086288,11.648384
24.962149,8.594462
31.150863,13.369431
24.965363,8.613308
31.334240,12.199201
24.669356,8.425152
30.810682,11.285367
25.151165,8.428811
24.378131,7.496814
24.473215,6.797743
31.151847,12.314750
24.922481,8.886803
24.891453,8.529382
27.053298,9.719697
30.789326,11.678724
25.020448,6.989861
30.792367,11.547439
31.107546,10.962596
25.301415,9.339465
31.310708,12.252830
24.971342,8.544943
29.622393,10.775459
30.986389,13.221028
24.692667,10.102098
31.094879,12.760353
24.724987,6.993642
24.891849,7.565116
30.778638,12.305180
24.778512,7.345470
24.332036,7.239086
31.284504,14.888109
29.976690,10.484529
25.079440,9.700988
25.996851,9.169219
25.611906,9.728309
25.261711,8.226979
28.941825,9.774509
24.890070,10.695972
30.565891,11.689612
25.531261,6.845094
24.617010,7.258285
30.708033,11.020665
30.565034,11.020758
26.243681,8.889811
24.964949,8.508877
30.725215,12.779915
28.729807,10.178614
30.965588,12.405043
24.883383,8.775737
25.601859,7.313456
24.860258,7.040169
30.712634,12.135585
24.451914,9.768636
25.037069,8.322547
25.202299,9.225308
30.995645,12.748210
25.065533,6.589009
24.498238,6.691019
30.907700,11.505404
25.658120,7.768390
25.026994,7.682319
31.142213,11.443398
44.202419,27.853090
44.744663,30.309285
44.231761,29.710570
43.837020,30.903629
43.654766,29.463791
44.265556,28.964927
43.891996,30.671526
43.627639,29.421283
43.800773,30.018182
44.117604,30.336939
31.234942,13.280201
24.795442,9.240171
24.922017,9.259984
31.521761,10.902886
25.051318,7.461688
25.494462,8.746205
25.198318,10.149322
25.853274,8.703134
30.520170,9.848517
31.035192,12.785875
24.836724,7.951850
31.151806,13.857778
25.179068,9.391205
24.831176,9.607773
24.857256,7.417563
31.424264,13.407285
31.239501,11.294916
30.751673,11.834513
25.275965,7.788569
24.798832,9.155733
24.833408,8.015929
31.087891,12.904104
25.363448,8.741552
24.680372,9.443432
25.295105,8.409072
24.952462,7.064796
25.061681,8.481824
31.575286,14.755009
31.337682,11.842986
24.789297,6.871168
31.066723,13.259538
31.069772,12.392752
27.227063,10.234901
31.094091,14.493962
31.348675,13.953690
26.817533,9.031499
24.958990,10.415853
24.772537,8.121968
25.317671,8.135883
30.999834,11.803807
25.087877,8.109600
25.417229,7.783498
31.819920,12.395241
31.174983,14.334608
31.034285,14.797698
24.970589,8.606539
24.830552,9.319714
31.281629,11.210516
29.906634,9.872354
27.340363,10.606943
25.292042,7.847693
25.011992,9.268625
25.039498,7.666361
25.603658,8.864787
24.627632,9.071976
31.301680,11.513742
31.150415,10.415937
31.307188,12.667878
24.677211,7.747112
25.972813,9.430801
31.412426,11.540145
25.222877,10.247931
31.374682,10.422829
31.669550,13.102450
25.726230,8.381474
25.954744,9.096095
25.512096,7.265792
26.272790,9.333460
29.889609,8.806483
31.937242,15.241217
26.439935,8.659446
26.201869,8.395783
26.317593,6.958831
25.388451,9.016520
25.911678,8.203950
32.235156,14.684026
25.992924,6.645924
25.792996,7.853845
27.178160,8.933098
25.988638,6.781757
25.034306,8.758390
29.785357,10.493627
26.291768,7.243974
26.798730,7.243221
25.886125,7.809901
25.486401,7.259458
25.726773,8.889925
25.561459,9.433702
30.183917,10.351419
25.691526,9.163411
30.657824,12.555232
25.714177,7.526770
25.292145,6.694449
25.466437,6.955393
26.265481,7.776544
31.165665,14.541856
31.451763,15.021069
25.670659,8.319068
25.654382,9.676299
31.638754,15.458581
25.702030,7.050403
26.144256,8.357713
30.237558,21.113111
26.244048,6.663761
28.019833,23.332296
25.916741,10.964659
26.308172,8.278304
25.857137,7.103840
40.788107,21.391868
26.989093,25.314889
41.737672,24.071978
26.649707,25.161650
26.547428,7.374403
33.324052,22.103269
26.160000,9.390613
26.217189,7.558701
26.126335,6.617223
26.431621,9.021894
26.209754,7.117081
29.504125,23.974445
26.065599,8.836007
26.103389,7.143453
25.878428,11.413939
27.924068,24.847428
41.087188,18.987859
26.246336,7.379967
25.993719,10.688502
26.112260,7.105787
26.155901,7.381605
26.286511,7.655742
26.362530,9.370495
39.987234,21.287005
26.166993,9.232605
27.374089,23.562701
26.182300,6.586491
29.520609,25.597047
27.958704,26.440509
26.032428,7.715857
43.074688,28.000038
28.785161,26.286069
26.299051,8.345054
25.755958,8.040819
25.575808,8.891481
26.116047,7.125272
29.699878,10.073993
28.472656,9.214635
25.824018,8.266768
31.395679,13.938109
25.583747,9.240123
25.852996,7.881690
25.884334,8.829878
25.656636,9.291420
25.267420,8.826571
25.217822,9.915217
30.869297,15.016394
25.708715,7.177645
25.379080,7.779175
25.044263,11.202669
30.666509,9.876827
25.614679,9.173133
25.995328,8.241594
26.128006,9.137352
26.604683,8.278270
26.940872,7.569033
26.217943,7.029167
31.817490,16.024420
26.249640,8.885516
25.482219,7.188136
31.057605,13.413269
32.150530,13.125429
25.515567,8.383537
29.838078,9.235297
26.388841,8.241512
25.213517,8.982090
25.636158,7.800679
25.515958,10.034887
25.647540,8.361428
25.861828,7.494972
25.524488,8.259828
25.627737,8.466370
25.226046,8.967594
25.972716,6.979027
25.466905,7.768325
25.754577,10.522811
31.790921,14.850263
26.222682,7.734845
31.540796,14.451771
31.635749,12.933884
26.080681,9.230997
25.448135,10.354672
25.943556,8.046572
31.207440,10.365952
31.835944,13.334094
25.606141,9.459212
25.975133,7.188670
25.898270,6.827449
26.061334,7.633097
25.304893,6.341916
30.986556,13.648899
25.566520,7.766765
31.640028,13.124309
25.842735,7.057694
26.492038,6.197267
26.575001,6.225633
26.410137,6.331317
26.310020,6.270124
26.390948,6.465617
26.220137,6.734186
26.325319,6.346477
26.434634,6.459303
26.601313,6.278767
26.670590,6.335814
26.119880,6.367164
26.173702,6.203387
26.526413,6.428958
26.398695,6.223218
26.470574,6.247342
26.249711,6.451049
26.171502,6.233565
26.223532,6.431565
26.385464,6.106074
26.283244,6.285288
26.361371,6.239137
26.407237,6.374814
26.280197,6.043430
26.334240,6.518891
26.449261,6.209770
26.188853,6.116637
26.126737,6.333917
26.349876,6.301295
26.149308,6.413223
26.342936,6.529907
26.605636,6.202758
26.376744,6.245209
26.426803,6.513582
26.443653,6.577682
26.304165,6.211912
26.328054,6.159642
26.451402,6.238317
26.367155,6.339333
26.414201,6.326039
26.336683,6.142810
26.300857,6.311554
26.206905,6.573406
26.345675,6.403953
26.281469,6.227394
26.335094,6.424270
26.344054,6.506639
26.114427,6.352455
26.653747,6.169866
26.489010,6.145247
26.573840,6.704706
26.361582,6.124545
26.044068,6.358860
26.354628,6.232520
26.464607,6.257031
26.424688,6.454791
26.383342,6.202648
26.510880,6.295469
26.369647,6.176738
26.132502,6.335977
26.238747,6.426737
26.436923,6.189932
26.053344,6.156653
26.637751,6.333254
26.478362,6.339302
26.312544,6.608460
26.264875,6.332523
26.407915,6.114104
26.372185,6.466274
26.342622,6.215787
26.568085,6.331408
26.169185,6.277645
26.451514,6.164356
26.327010,6.035602
26.180655,6.013151
26.324068,6.172802
26.462277,6.622956
26.419128,6.284223
26.499572,6.208484
26.388792,6.195819
26.206705,6.380688
26.370894,6.282814
26.467358,6.282758
26.192555,6.355230
26.345858,6.514527
26.140916,6.537153
26.245574,6.491970
26.291117,6.369074
26.359300,5.976532
26.221406,6.444464
26.135895,6.172974
26.069996,6.297254
26.397319,6.405713
26.183152,6.335032
26.402106,6.461377
26.388946,6.135763
26.420777,6.083551
26.629155,6.170054
26.314729,6.173092
26.576272,6.165848
26.266363,5.955797
26.173147,6.435228
25.854015,5.853838
25.975496,5.808196
25.960159,6.005607
26.258351,5.707766
26.029410,5.740114
26.068243,5.847040
25.966347,5.933380
25.872767,5.885580
26.037088,5.757479
26.246675,5.798012
26.059397,5.803646
26.058279,5.705086
25.964211,5.813363
26.177237,5.856687
26.081416,5.853993
26.148636,6.038116
26.065443,5.957989
26.098933,5.772648
26.123131,5.876431
25.918925,6.050958
25.873431,5.822757
25.938299,5.919828
26.245356,5.941726
26.085675,6.135369
26.079891,5.894014
26.002422,5.823639
25.916190,6.014897
25.959772,5.986539
26.111014,5.813091
25.935799,5.717417
26.055680,5.675166
26.151513,5.791095
25.934210,5.946604
25.861603,5.746267
25.993720,5.951421
26.020935,5.708145
25.799664,5.859012
25.880941,5.914535
26.070484,5.819909
25.976233,5.756328
26.138284,5.763225
26.034334,5.887639
25.949945,5.820223
26.131631,6.026756
26.003559,5.865870
26.037081,5.788630
26.005170,5.812483
26.080121,5.870560
26.044694,5.925892
26.311957,6.055874
26.062538,5.684734
25.931813,5.778972
25.926798,6.082136
26.136642,5.890537
26.102764,5.865826
26.085607,5.779739
26.108921,5.875472
26.028822,5.930668
26.054458,5.898313
26.046122,5.886501
25.969613,5.923301
26.063221,5.901854
26.068018,5.771281
26.132500,5.783928
26.021537,5.924065
26.008224,5.918726
25.996634,5.825480
26.188150,5.828343
26.156460,5.993491
26.080931,5.784894
25.920963,5.749822
26.047375,5.746737
26.051371,5.840931
26.049664,5.864689
26.007829,5.813494
25.947745,5.830243
26.091560,5.827481
26.165321,5.829213
25.986603,5.841959
26.193050,5.868629
26.088941,5.761977
26.093372,5.859229
26.011284,5.915399
26.001836,5.884811
26.160864,6.103960
26.108023,5.945794
26.058792,5.806847
26.013372,5.895183
25.924560,5.893483
25.930914,5.814818
26.046333,5.801679
26.030832,5.801288
26.129245,5.853416
26.094731,5.798163
26.027737,5.937895
26.060267,5.834392
26.007433,5.693255
26.028719,5.971900
26.097652,6.157335
26.453461,5.662700
25.980386,5.898679
26.101435,5.877007
26.095376,5.826712
25.966044,5.983719
26.050097,5.915002
26.100137,5.913792
25.901381,5.981574
26.229640,5.748998
25.977142,5.894614
26.011148,5.810023
26.015007,5.809547
26.001328,5.872277
26.101168,5.800798
26.006144,6.037252
25.993121,5.779054
25.994160,5.877945
26.118111,5.762011
25.950758,5.805652
26.105273,5.797314
25.951706,5.847403
26.113498,5.851292
26.130874,5.853663
26.181844,5.878838
26.050452,5.739618
26.025165,5.695379
26.063116,5.961679
26.067367,5.874090
26.064697,5.818118
25.960270,5.610338
26.075778,5.859190
26.189772,5.824071
26.003873,5.891977
26.014402,5.730318
26.151205,5.769870
26.087893,5.907392
25.925286,5.747170
26.065345,5.853837
26.130056,5.753977
26.129941,5.870135
26.132025,5.825871
25.925179,5.819037
25.977006,5.871513
26.011652,5.868578
25.944908,5.752627
25.915734,5.957479
26.245138,5.734337
25.968580,5.779493
26.130195,5.857149
25.941404,5.749618
26.152465,5.815109
26.064605,5.916940
25.972238,5.807939
26.042927,5.839903
25.989762,5.859607
26.191549,5.868951
26.022485,5.741360
26.184627,5.812616
25.953413,5.722748
25.949768,5.812190
26.018451,5.839245
26.032421,5.984888
26.099484,5.865023
25.900943,5.881793
26.067743,5.711905
25.992375,5.733128
25.973188,6.017291
25.955958,5.859354
26.040216,5.734749
26.032386,5.956279
25.966155,5.928541
25.934496,5.851712
25.986028,5.895069
26.051178,5.790872
25.958924,5.801982
26.066977,5.888149
25.911614,5.761145
25.924142,5.949043
26.136373,5.854124
26.055814,5.733711
26.069275,5.980186
25.979522,5.957021
26.055147,5.909004
25.991542,5.829362
26.023231,5.900259
26.012615,5.903029
26.071236,5.792764
26.134280,5.864960
26.121775,5.789847
26.003302,5.866714
25.969365,5.994156
26.075050,5.759465
26.015815,5.808508
26.043762,5.719889
26.075281,5.926930
26.144709,5.825660
25.877179,5.832887
26.124135,5.712889
26.003365,5.831015
25.949715,5.997367
26.094986,5.924329
25.842622,5.771044
25.878117,5.939026
26.065713,5.691395
26.051481,5.684316
26.075819,5.916003
26.073088,5.691292
26.019141,5.949789
25.982163,5.811624
25.979618,5.950812
26.044664,5.840204
26.255662,5.743776
26.143765,5.980384
26.024363,5.710882
25.943579,5.880425
25.827192,5.908881
25.958210,5.771273
26.103301,5.975577
26.239820,5.948690
26.254994,6.172768
25.988960,5.862610
26.055371,5.808700
26.090489,5.987992
26.046206,5.755781
26.151234,5.913831
25.944391,5.821024
25.920560,5.726040
25.867862,5.947616
25.941895,5.811507
25.947845,5.808234
25.932193,5.651002
25.972737,5.861883
26.106299,5.860927
26.099108,5.750981
26.044314,5.884738
26.141158,5.784277
26.046632,5.895372
26.028431,5.960684
26.064437,5.717638
25.903056,5.743225
26.001619,5.898280
26.024734,5.841532
26.045338,5.943636
26.146275,5.854455
26.076318,5.839118
26.061405,5.855507
26.157667,5.924671
26.137023,5.843497
25.996596,5.888946
25.877049,6.056693
26.195045,5.994492
26.053129,5.781450
26.009270,5.834118
26.120445,5.889962
26.215370,5.851270
26.007563,5.822435
26.057985,5.841602
25.957105,5.834564
25.930260,5.988037
26.022765,5.763203
25.906086,5.813862
26.058074,6.195483
26.049573,5.748387
26.090452,5.788982
25.982002,5.783900
26.023951,5.801557
26.090263,5.753407
25.988155,5.986365
25.999155,5.849591
25.950412,5.840672
26.059696,5.894835
26.140795,5.750279
25.983276,5.874441
26.092777,6.053506
26.131366,5.881963
25.979086,5.861044
25.968214,6.029467
25.916820,6.009505
26.063263,5.881038
25.999744,5.867442
26.002893,5.841835
26.136282,5.735943
26.031683,5.973985
26.081546,5.787208
26.062517,5.817749
26.123959,5.922520
26.160233,5.897476
26.159035,5.851128
26.137807,5.885133
25.906243,5.842024
26.087060,5.783874
26.149672,5.807944
26.164116,5.903739
26.075153,5.899084
25.938630,5.857200
26.152284,5.870063
26.038935,5.705655
26.050845,5.772646
26.077975,6.082128
25.979108,5.773677
25.976001,5.784675
26.147646,5.862933
25.757419,5.727790
26.084892,5.769159
26.202871,5.852851
26.162870,5.890751
26.135993,5.869777
26.041650,5.736572
26.008572,5.796769
25.960964,5.706845
25.978513,5.886165
25.905614,5.780137
25.914279,5.939032
25.969410,5.896391
26.057775,5.840141
26.094729,6.000761
26.066117,5.951792
26.159770,5.855499
26.065315,5.884986
26.248624,5.781530
26.182780,5.828231
25.854097,5.903005
26.203166,5.691942
26.000829,6.120672
26.089506,6.088846
26.022632,5.851185
26.190289,5.879182
26.083287,5.737427
26.008478,5.634267
26.079618,5.849121
25.988933,5.787332
26.085227,5.709176
25.934266,5.862801
25.965930,5.762583
26.078401,5.952697
25.972110,5.924192
26.007534,5.875237
26.066117,5.720077
26.042319,5.814656
25.969862,5.961037
25.954447,5.772471
26.035227,5.744917
26.081807,5.888143
26.058978,5.781036
26.142103,5.907881
26.052810,5.714282
26.198905,6.084725
26.106549,5.758315
26.187724,5.878045
26.008049,5.898957
25.953118,5.827274
25.967542,5.696078
26.103444,5.683504
26.136257,6.295935
26.237006,6.417719
26.156246,5.888778
25.967763,5.946079
26.039853,5.983504
26.051630,5.671516
26.125030,5.987253
26.029957,5.657677
25.966576,5.961230
26.117722,5.949472
26.002442,5.843289
26.109060,5.851444
26.004064,5.679565
25.934675,5.824653
25.988906,5.832315
26.043832,5.897542
25.956267,5.732270
26.042831,5.956475
26.114186,5.937507
25.864069,5.911509
26.019268,5.771243
26.159235,5.704305
26.150082,5.821971
26.028122,5.734824
26.069367,5.933916
25.901868,5.822833
25.920617,5.864093
25.955483,5.702722
26.155507,5.785050
26.052352,5.737905
26.023965,5.715280
25.932791,5.794133
26.026504,5.812402
26.099639,5.664370
26.048311,5.806856
26.039056,6.005611
25.938044,5.803653
26.062615,5.927135
25.982202,5.836621
26.014293,5.716092
26.124803,5.635638
25.843770,5.886980
26.199118,6.076328
26.071837,5.786175
25.950336,5.728219
26.116743,5.830803
26.146948,7.104348
26.103384,5.974745
25.977051,8.039966
25.890490,7.420272
26.235686,7.926291
26.145927,7.757135
26.030196,7.405375
26.155876,8.255479
26.319812,8.494546
25.972414,7.050846
25.992096,7.584869
26.019239,7.967435
25.509501,8.335988
26.199641,8.706713
26.101683,8.056675
26.203253,7.624626
26.251693,8.003568
24.447163,8.670544
26.282929,7.607817
26.089951,7.873502
26.059684,8.272666
26.287976,7.726241
25.233918,7.744587
24.671838,8.647392
26.017347,7.105694
26.105042,6.909062
25.958542,7.283924
26.064326,7.343953
25.994964,7.710068
26.048058,7.533643
25.979559,7.835211
25.973831,7.181620
