id,label
1231,0
1232,1
1233,1
1234,0
1235,0
1236,1
1237,1
1238,1
1239,0
1240,0
1241,0
1242,0
1243,1
1244,0
1245,1
1246,1
1247,1
1248,1
1249,1
1250,0
1251,0
1252,0
1253,1
1254,1
1255,1
1256,1
1257,1
1258,1
1259,0
1260,1
1261,1
1262,0
1263,0
1264,0
1265,1
1266,0
1267,1
1268,1
1269,0
1270,1
1271,1
1272,0
1273,1
1274,1
1275,1
1276,0
1277,0
1278,1
1279,0
1280,0
1281,1
1282,0
1283,0
1284,0
1285,1
1286,0
1287,0
1288,1
1289,0
1290,1
1291,0
1292,0
1293,0
1294,1
1295,0
1296,1
1297,1
1298,1
1299,0
1300,0
1301,0
1302,0
1303,1
1304,0
1305,0
1306,0
1307,1
1308,0
1309,0
1310,0
1311,1
1312,1
1313,0
1314,1
1315,1
1316,0
1317,1
1318,1
1319,1
1320,0
1321,1
1322,1
1323,1
1324,1
1325,0
1326,1
1327,1
1328,1
1329,1
1330,1
1331,1
1332,1
1333,0
1334,1
1335,0
1336,0
1337,1
1338,0
1339,0
1340,1
1341,1
1342,1
1343,0
1344,1
1345,0
1346,0
1347,1
1348,0
1349,1
1350,1
1351,1
1352,0
1353,0
1354,1
1355,1
1356,0
1357,1
1358,1
1359,1
1360,0
1361,1
1362,0
1363,1
1364,1
1365,1
1366,0
1367,0
1368,0
1369,0
1370,0
1371,1
1372,0
1373,0
1374,0
1375,0
1376,1
1377,1
1378,1
1379,1
1380,1
1381,1
1382,0
1383,0
1384,0
1385,1
1386,1
1387,0
1388,1
1389,1
1390,1
1391,0
1392,1
1393,0
1394,0
1395,0
1396,0
1397,1
1398,1
1399,0
1400,1
1401,1
1402,0
1403,0
1404,1
1405,0
1406,0
1407,0
1408,0
1409,1
1410,0
1411,0
1412,1
1413,1
1414,0
1415,1
1416,0
1417,0
1418,1
1419,1
1420,1
1421,1
1422,0
1423,1
1424,1
1425,1
1426,1
1427,0
1428,1
1429,0
1430,1
1431,0
1432,0
1433,0
1434,1
1435,0
1436,0
1437,1
1438,1
1439,1
1440,0
1441,1
1442,0
1443,0
1444,1
1445,1
1446,1
1447,1
1448,1
1449,1
1450,0
1451,0
1452,0
1453,1
1454,1
1455,0
1456,0
1457,1
1458,1
1459,1
1460,1
1461,0
1462,1
1463,1
1464,0
1465,0
1466,0
1467,1
1468,1
1469,0
1470,1
1471,1
1472,0
1473,1
1474,1
1475,1
1476,1
1477,1
1478,0
1479,1
1480,1
1481,1
1482,0
1483,0
1484,0
1485,1
1486,0
1487,1
1488,0
1489,0
1490,1
1491,1
1492,0
1493,0
1494,1
1495,1
1496,1
1497,1
1498,0
1499,1
1500,0
1501,0
1502,0
1503,0
1504,0
1505,1
1506,1
1507,0
1508,1
1509,1
1510,0
1511,0
1512,0
1513,0
1514,1
1515,1
1516,1
1517,1
1518,0
1519,1
1520,0
1521,0
1522,1
1523,0
1524,0
1525,0
1526,1
1527,1
1528,1
1529,1
1530,0
1531,0
1532,1
1533,1
1534,0
1535,0
1536,0
1537,1
1538,0
1539,0
1540,1
1541,1
1542,0
1543,0
1544,1
1545,0
1546,0
1547,1
1548,1
1549,1
1550,0
1551,1
1552,0
1553,1
1554,0
1555,0
1556,0
1557,1
1558,1
1559,1
1560,0
1561,0
1562,1
1563,1
1564,1
1565,1
1566,0
1567,0
1568,1
1569,0
1570,1
1571,1
1572,1
1573,0
1574,1
1575,1
1576,1
1577,0
1578,0
1579,0
1580,1
1581,0
1582,1
1583,1
1584,1
1585,1
1586,1
1587,1
1588,1
1589,1
1590,0
1591,0
1592,0
1593,1
1594,0
1595,1
1596,0
1597,0
1598,1
1599,1
1600,1
1601,1
1602,0
1603,0
1604,0
1605,1
1606,0
1607,0
1608,1
1609,1
1610,0
1611,1
1612,0
1613,1
1614,0
1615,1
1616,0
1617,1
1618,1
1619,1
1620,0
1621,0
1622,0
1623,0
1624,0
1625,0
1626,1
1627,0
1628,1
1629,0
1630,0
1631,1
1632,1
1633,0
1634,1
1635,1
1636,1
1637,1
1638,1
1639,1
1640,0
1641,1
1642,1
1643,1
1644,1
1645,0
1646,1
1647,0
1648,1
1649,0
1650,0
1651,0
1652,1
1653,1
1654,1
1655,0
1656,0
1657,0
1658,1
1659,1
1660,0
1661,1
1662,1
1663,0
1664,0
1665,0
1666,1
1667,0
1668,0
1669,1
1670,1
1671,0
1672,1
1673,1
1674,1
1675,1
1676,1
1677,0
1678,1
1679,1
1680,0
1681,0
1682,0
1683,1
1684,1
1685,0
1686,1
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,1
1695,1
1696,0
1697,0
1698,0
1699,1
1700,1
1701,1
1702,0
1703,0
1704,1
1705,0
1706,0
1707,0
1708,1
1709,1
1710,0
1711,0
1712,1
1713,0
1714,0
1715,1
1716,0
1717,0
1718,0
1719,0
1720,1
1721,0
1722,1
1723,0
1724,0
1725,0
1726,1
1727,0
1728,1
1729,1
1730,0
1731,0
1732,1
1733,0
1734,1
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0
1741,0
1742,1
1743,0
1744,1
1745,1
1746,1
1747,1
1748,0
1749,0
1750,1
1751,1
1752,1
1753,1
1754,0
1755,0
1756,1
1757,0
1758,0
1759,1
1760,1
1761,1
1762,1
1763,1
1764,0
1765,1
1766,1
1767,1
1768,1
1769,1
1770,1
1771,0
1772,0
1773,1
1774,0
1775,1
1776,1
1777,1
1778,0
1779,0
1780,1
1781,0
1782,1
1783,0
1784,1
1785,0
1786,0
1787,1
1788,1
1789,0
1790,1
1791,1
1792,0
1793,1
1794,0
1795,1
1796,1
1797,1
1798,1
1799,1
1800,0
1801,1
1802,1
1803,0
1804,1
1805,0
1806,0
1807,1
1808,1
1809,1
1810,0
1811,1
1812,1
1813,0
1814,0
1815,1
1816,0
1817,1
1818,1
1819,0
1820,1
1821,1
1822,1
1823,1
1824,0
1825,0
1826,1
1827,1
1828,0
1829,1
1830,0
1831,1
1832,1
1833,0
1834,1
1835,0
1836,0
1837,1
1838,1
1839,0
1840,0
1841,1
1842,1
1843,0
1844,1
1845,1
1846,0
1847,0
1848,1
1849,1
1850,0
1851,0
1852,1
1853,1
1854,1
1855,1
1856,0
1857,0
1858,0
1859,1
1860,1
1861,1
1862,0
1863,1
1864,1
1865,0
1866,0
1867,1
1868,0
1869,1
1870,1
1871,0
1872,1
1873,1
1874,1
1875,1
1876,0
1877,0
1878,0
1879,1
1880,1
1881,1
1882,0
1883,0
1884,1
1885,0
1886,0
1887,1
1888,1
1889,0
1890,0
1891,1
1892,1
1893,0
1894,0
1895,1
1896,0
1897,1
1898,0
1899,0
1900,1
1901,1
1902,0
1903,0
1904,0
1905,0
1906,1
1907,1
1908,1
1909,1
1910,0
1911,1
1912,0
1913,1
1914,1
1915,0
1916,0
1917,0
1918,0
1919,1
1920,1
1921,0
1922,1
1923,0
1924,1
1925,1
1926,1
1927,0
1928,1
1929,1
1930,1
1931,0
1932,0
1933,1
1934,0
1935,1
1936,1
1937,0
1938,0
1939,0
1940,0
1941,1
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,1
1949,0
1950,0
1951,0
1952,1
1953,1
1954,1
1955,1
1956,0
1957,0
1958,0
1959,1
1960,1
1961,1
1962,1
1963,0
1964,1
1965,0
1966,0
1967,0
1968,1
1969,0
1970,1
1971,0
1972,1
1973,1
1974,0
1975,0
1976,1
1977,1
1978,1
1979,1
1980,0
1981,1
1982,1
1983,0
1984,1
1985,1
1986,0
1987,1
1988,1
1989,0
1990,1
1991,1
1992,1
1993,0
1994,0
1995,0
1996,0
1997,1
1998,0
1999,1
2000,1
2001,0
2002,0
2003,1
2004,1
2005,0
2006,1
2007,1
2008,1
2009,1
2010,0
2011,1
2012,0
2013,1
2014,0
2015,1
2016,1
2017,1
2018,0
2019,0
2020,1
2021,0
2022,0
2023,1
2024,0
2025,1
2026,1
2027,0
2028,1
2029,1
2030,0
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,1
2038,1
2039,0
2040,1
2041,1
2042,0
2043,0
2044,1
2045,0
2046,1
2047,1
2048,0
2049,0
2050,1
2051,1
2052,0
2053,0
2054,1
2055,0
2056,1
2057,0
2058,1
2059,0
2060,0
2061,0
2062,1
2063,0
2064,0
2065,1
2066,1
2067,1
2068,0
2069,0
2070,1
2071,1
2072,0
2073,0
2074,1
2075,1
2076,0
2077,1
2078,1
2079,0
2080,1
2081,0
2082,0
2083,0
2084,0
2085,1
2086,1
2087,0
2088,1
2089,0
2090,0
2091,0
2092,0
2093,1
2094,1
2095,1
2096,0
2097,0
2098,1
2099,1
2100,0
2101,1
2102,0
2103,1
2104,1
2105,1
2106,1
2107,1
2108,1
2109,0
2110,1
2111,1
2112,1
2113,1
2114,1
2115,1
2116,0
2117,1
2118,1
2119,1
2120,0
2121,1
2122,0
2123,0
2124,0
2125,1
2126,0
2127,0
2128,1
2129,0
2130,0
2131,1
2132,0
2133,0
2134,0
2135,0
2136,1
2137,0
2138,1
2139,0
2140,0
2141,0
2142,1
2143,0
2144,0
2145,1
2146,1
2147,0
2148,0
2149,1
2150,1
2151,1
2152,1
2153,1
2154,0
2155,0
2156,0
2157,0
2158,1
2159,0
2160,1
2161,1
2162,1
2163,0
2164,0
2165,0
2166,1
2167,1
2168,0
2169,1
2170,0
2171,1
2172,1
2173,0
2174,0
2175,0
2176,0
2177,0
2178,1
2179,1
2180,0
2181,0
2182,1
2183,1
2184,1
2185,0
2186,1
2187,0
2188,0
2189,1
2190,1
2191,1
2192,0
2193,0
2194,1
2195,0
2196,1
2197,0
2198,1
2199,1
2200,1
2201,0
2202,0
2203,0
2204,1
2205,1
2206,1
2207,1
2208,0
2209,0
2210,1
2211,0
2212,0
2213,0
2214,0
2215,1
2216,0
2217,0
2218,0
2219,0
2220,0
2221,1
2222,0
2223,0
2224,1
2225,0
2226,0
2227,0
2228,1
2229,0
2230,0
2231,1
2232,1
2233,0
2234,1
2235,1
2236,0
2237,0
2238,1
2239,1
2240,1
2241,0
2242,1
2243,0
2244,1
2245,1
2246,0
2247,0
2248,0
2249,1
2250,0
2251,1
2252,1
2253,1
2254,0
2255,1
2256,1
2257,0
2258,0
2259,1
2260,0
2261,0
2262,1
2263,1
2264,0
2265,0
2266,0
2267,0
2268,0
2269,0
2270,0
2271,0
2272,1
2273,1
2274,0
2275,0
2276,1
2277,0
2278,1
2279,1
2280,1
2281,1
2282,1
2283,0
2284,0
2285,0
2286,1
2287,1
2288,1
2289,0
2290,1
2291,0
2292,1
2293,1
2294,0
2295,1
2296,0
2297,0
2298,1
2299,0
2300,1
2301,1
2302,1
2303,1
2304,1
2305,0
2306,0
2307,1
2308,1
2309,0
2310,0
2311,1
2312,1
2313,1
2314,1
2315,1
2316,0
2317,1
2318,1
2319,1
2320,1
2321,1
2322,1
2323,0
2324,1
2325,0
2326,0
2327,0
2328,0
2329,0
2330,1
2331,0
2332,1
2333,1
2334,1
2335,1
2336,0
2337,1
2338,1
2339,1
2340,1
2341,1
2342,1
2343,0
2344,0
2345,0
2346,0
2347,1
2348,0
2349,1
2350,0
2351,0
2352,0
2353,0
2354,1
2355,1
2356,0
2357,1
2358,0
2359,1
2360,0
2361,1
2362,1
2363,0
2364,0
2365,1
2366,0
2367,0
2368,1
2369,0
2370,1
2371,0
2372,0
2373,0
2374,1
2375,1
2376,1
2377,0
2378,1
2379,0
2380,1
2381,1
2382,1
2383,1
2384,1
2385,0
2386,0
2387,0
2388,0
2389,1
2390,0
2391,0
2392,0
2393,0
2394,0
2395,1
2396,1
2397,0
2398,1
2399,0
2400,0
2401,0
2402,1
2403,0
2404,0
2405,0
2406,0
2407,0
2408,1
2409,1
2410,1
2411,1
2412,0
2413,1
2414,0
2415,1
2416,1
2417,1
2418,1
2419,0
2420,0
2421,0
2422,1
2423,0
2424,0
2425,1
2426,1
2427,0
2428,1
2429,1
2430,0
2431,1
2432,0
2433,0
2434,0
2435,1
2436,1
2437,0
2438,1
2439,1
2440,1
2441,0
2442,1
2443,1
2444,1
2445,0
2446,0
2447,1
2448,1
2449,1
2450,0
2451,1
2452,1
2453,0
2454,1
2455,1
2456,1
2457,1
2458,1
2459,1
2460,1
2461,0
2462,0
2463,0
2464,0
2465,1
2466,1
2467,1
2468,0
2469,0
2470,0
2471,0
2472,0
2473,1
2474,0
2475,1
2476,0
2477,0
2478,0
2479,0
2480,1
2481,1
2482,0
2483,0
2484,1
2485,0
2486,1
2487,0
2488,0
2489,1
2490,1
2491,1
2492,0
2493,0
2494,1
2495,0
2496,0
2497,1
2498,1
2499,1
2500,0
2501,1
2502,0
2503,0
2504,1
2505,0
2506,1
2507,1
2508,1
2509,0
2510,0
2511,1
2512,0
2513,0
2514,1
2515,1
2516,1
2517,0
2518,0
2519,0
2520,1
2521,0
2522,0
2523,1
2524,1
2525,0
2526,1
2527,1
2528,0
2529,1
2530,0
2531,0
2532,1
2533,1
2534,1
2535,0
2536,1
2537,0
2538,0
2539,1
2540,1
2541,0
2542,0
2543,1
2544,0
2545,1
2546,0
2547,1
2548,0
2549,1
2550,1
2551,0
2552,0
2553,1
2554,0
2555,0
2556,1
2557,0
2558,1
2559,0
2560,0
2561,1
2562,1
2563,1
2564,1
2565,1
2566,1
2567,0
2568,0
2569,1
2570,0
2571,1
2572,1
2573,0
2574,0
2575,1
2576,0
2577,1
2578,1
2579,1
2580,1
2581,0
2582,1
2583,0
2584,0
2585,0
2586,0
2587,1
2588,1
2589,1
2590,0
2591,1
2592,0
2593,0
2594,1
2595,0
2596,0
2597,1
2598,0
2599,1
2600,0
2601,1
2602,1
2603,0
2604,0
2605,0
2606,0
2607,1
2608,0
2609,0
2610,1
2611,0
2612,1
2613,0
2614,0
2615,1
2616,0
2617,0
2618,0
2619,1
2620,1
2621,1
2622,1
2623,1
2624,1
2625,1
2626,0
2627,0
2628,1
2629,1
2630,0
2631,1
2632,1
2633,0
2634,1
2635,0
2636,0
2637,0
2638,0
2639,1
2640,0
2641,0
2642,0
2643,0
2644,0
2645,0
2646,0
2647,1
2648,1
2649,1
2650,0
2651,1
2652,1
2653,0
2654,0
2655,0
2656,1
2657,1
2658,0
2659,1
2660,1
2661,1
2662,0
2663,0
2664,1
2665,0
2666,0
2667,1
2668,0
2669,1
2670,1
2671,0
2672,0
2673,1
2674,0
2675,0
2676,1
2677,0
2678,1
2679,0
2680,0
2681,0
2682,0
2683,1
2684,0
2685,1
2686,0
2687,1
2688,1
2689,0
2690,1
2691,0
2692,0
2693,0
2694,0
2695,0
2696,1
2697,1
2698,1
2699,1
2700,0
2701,1
2702,0
2703,0
2704,0
2705,0
2706,0
2707,1
2708,0
2709,1
2710,1
2711,0
2712,0
2713,1
2714,0
2715,1
2716,1
2717,1
2718,0
2719,0
2720,1
2721,1
2722,1
2723,0
2724,1
2725,0
2726,1
2727,0
2728,0
2729,1
2730,0
2731,1
2732,0
2733,1
2734,0
2735,1
2736,0
2737,1
2738,0
2739,1
2740,0
2741,1
2742,1
2743,1
2744,1
2745,1
2746,1
2747,0
2748,0
2749,0
2750,1
2751,1
2752,1
2753,0
2754,0
2755,1
2756,1
2757,0
2758,1
2759,0
2760,1
2761,1
2762,0
2763,0
2764,1
2765,0
2766,1
2767,1
2768,0
2769,0
2770,1
2771,0
2772,0
2773,0
2774,1
2775,0
2776,0
2777,1
2778,0
2779,0
2780,1
2781,1
2782,1
2783,0
2784,0
2785,1
2786,0
2787,0
2788,1
2789,1
2790,1
2791,0
2792,0
2793,0
2794,0
2795,1
2796,0
2797,0
2798,1
2799,1
2800,0
2801,0
2802,0
2803,1
2804,1
2805,1
2806,1
2807,1
2808,0
2809,1
2810,0
2811,0
2812,1
2813,0
2814,0
2815,0
2816,0
2817,1
2818,0
2819,1
2820,1
2821,0
2822,0
2823,0
2824,1
2825,0
2826,0
2827,0
2828,1
2829,1
2830,1
2831,1
2832,0
2833,1
2834,1
2835,1
2836,0
2837,1
2838,1
2839,0
2840,1
2841,0
2842,1
2843,0
2844,1
2845,0
2846,1
2847,1
2848,1
2849,0
2850,1
2851,1
2852,0
2853,1
2854,1
2855,0
2856,1
2857,1
2858,0
2859,0
2860,1
2861,1
2862,0
2863,0
2864,1
2865,0
2866,1
2867,0
2868,0
2869,0
2870,0
2871,0
2872,1
2873,0
2874,0
2875,1
2876,1
2877,1
2878,1
2879,1
2880,0
2881,0
2882,1
2883,0
2884,1
2885,0
2886,1
2887,0
2888,1
2889,0
2890,1
2891,0
2892,1
2893,0
2894,0
2895,1
2896,0
2897,1
2898,1
2899,1
2900,0
2901,1
2902,1
2903,1
2904,0
2905,1
2906,0
2907,1
2908,0
2909,1
2910,1
2911,0
2912,1
2913,0
2914,1
2915,0
2916,1
2917,1
2918,0
2919,0
2920,1
2921,1
2922,0
2923,1
2924,1
2925,0
2926,1
2927,0
2928,1
2929,0
2930,0
2931,0
2932,0
2933,0
2934,1
2935,1
2936,1
2937,1
2938,0
2939,0
2940,0
2941,0
2942,0
2943,0
2944,0
2945,0
2946,0
2947,1
2948,0
2949,0
2950,1
2951,1
2952,0
2953,0
2954,1
2955,1
2956,0
2957,0
2958,0
2959,0
2960,0
2961,0
2962,0
2963,1
2964,1
2965,0
2966,0
2967,1
2968,0
2969,0
2970,0
2971,0
2972,0
2973,1
2974,0
2975,0
2976,0
2977,1
2978,1
2979,0
2980,1
2981,0
2982,0
2983,1
2984,1
2985,0
2986,1
2987,1
2988,1
2989,0
2990,1
2991,1
2992,1
2993,0
2994,0
2995,0
2996,0
2997,0
