id,label
1061,0
1062,0
1063,1
1064,0
1065,1
1066,0
1067,1
1068,1
1069,1
1070,1
1071,0
1072,1
1073,0
1074,0
1075,0
1076,0
1077,1
1078,1
1079,1
1080,1
1081,0
1082,0
1083,1
1084,1
1085,0
1086,0
1087,0
1088,0
1089,1
1090,0
1091,0
1092,1
1093,0
1094,1
1095,1
1096,0
1097,1
1098,0
1099,0
1100,0
1101,0
1102,0
1103,1
1104,1
1105,0
1106,0
1107,1
1108,1
1109,0
1110,0
1111,1
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,1
1120,0
1121,1
1122,1
1123,1
1124,0
1125,1
1126,1
1127,1
1128,0
1129,1
1130,1
1131,1
1132,0
1133,1
1134,0
1135,0
1136,0
1137,1
1138,0
1139,0
1140,0
1141,1
1142,0
1143,1
1144,1
1145,1
1146,1
1147,1
1148,1
1149,1
1150,1
1151,0
1152,1
1153,0
1154,0
1155,1
1156,1
1157,0
1158,1
1159,1
1160,1
1161,0
1162,0
1163,1
1164,1
1165,0
1166,1
1167,0
1168,0
1169,0
1170,1
1171,1
1172,0
1173,0
1174,1
1175,1
1176,1
1177,0
1178,0
1179,0
1180,0
1181,1
1182,1
1183,1
1184,1
1185,1
1186,1
1187,0
1188,1
1189,0
1190,1
1191,1
1192,1
1193,1
1194,0
1195,0
1196,1
1197,1
1198,0
1199,1
1200,1
1201,0
1202,1
1203,1
1204,1
1205,1
1206,1
1207,0
1208,0
1209,0
1210,1
1211,1
1212,0
1213,0
1214,1
1215,0
1216,0
1217,1
1218,0
1219,1
1220,0
1221,1
1222,0
1223,0
1224,1
1225,0
1226,0
1227,1
1228,1
1229,0
1230,1
1231,1
1232,1
1233,0
1234,1
1235,1
1236,0
1237,1
1238,1
1239,0
1240,0
1241,1
1242,0
1243,0
1244,1
1245,1
1246,0
1247,1
1248,0
1249,0
1250,0
1251,0
1252,0
1253,0
1254,0
1255,1
1256,0
1257,0
1258,1
1259,1
1260,1
1261,0
1262,1
1263,1
1264,0
1265,0
1266,0
1267,0
1268,1
1269,1
1270,0
1271,0
1272,1
1273,0
1274,0
1275,1
1276,1
1277,1
1278,0
1279,1
1280,1
1281,0
1282,0
1283,1
1284,1
1285,0
1286,0
1287,0
1288,1
1289,1
1290,1
1291,0
1292,0
1293,0
1294,0
1295,1
1296,0
1297,0
1298,1
1299,0
1300,0
1301,0
1302,1
1303,0
1304,0
1305,1
1306,1
1307,1
1308,0
1309,1
1310,1
1311,0
1312,0
1313,1
1314,1
1315,1
1316,1
1317,0
1318,0
1319,1
1320,0
1321,0
1322,0
1323,1
1324,1
1325,1
1326,1
1327,0
1328,1
1329,0
1330,0
1331,0
1332,0
1333,0
1334,0
1335,0
1336,1
1337,0
1338,0
1339,1
1340,0
1341,1
1342,1
1343,1
1344,1
1345,0
1346,0
1347,1
1348,0
1349,1
1350,1
1351,1
1352,0
1353,0
1354,1
1355,0
1356,0
1357,0
1358,0
1359,1
1360,0
1361,1
1362,0
1363,0
1364,0
1365,1
1366,1
1367,1
1368,1
1369,1
1370,1
1371,1
1372,1
1373,1
1374,1
1375,0
1376,1
1377,0
1378,1
1379,1
1380,0
1381,1
1382,0
1383,0
1384,0
1385,1
1386,0
1387,1
1388,0
1389,1
1390,0
1391,0
1392,1
1393,1
1394,0
1395,1
1396,1
1397,0
1398,0
1399,1
1400,0
1401,0
1402,1
1403,1
1404,0
1405,0
1406,0
1407,1
1408,0
1409,0
1410,0
1411,0
1412,1
1413,0
1414,1
1415,0
1416,0
1417,1
1418,1
1419,1
1420,0
1421,1
1422,1
1423,1
1424,1
1425,1
1426,0
1427,1
1428,0
1429,1
1430,1
1431,1
1432,0
1433,0
1434,1
1435,1
1436,0
1437,1
1438,0
1439,1
1440,1
1441,0
1442,1
1443,0
1444,0
1445,0
1446,0
1447,1
1448,0
1449,0
1450,0
1451,1
1452,0
1453,0
1454,1
1455,1
1456,1
1457,0
1458,0
1459,0
1460,1
1461,1
1462,1
1463,1
1464,0
1465,0
1466,0
1467,1
1468,0
1469,1
1470,1
1471,1
1472,1
1473,0
1474,0
1475,1
1476,1
1477,0
1478,0
1479,1
1480,0
1481,0
1482,0
1483,0
1484,1
1485,1
1486,0
1487,1
1488,1
1489,1
1490,0
1491,0
1492,0
1493,1
1494,1
1495,0
1496,0
1497,1
1498,1
1499,0
1500,1
1501,0
1502,1
1503,1
1504,1
1505,0
1506,1
1507,1
1508,0
1509,1
1510,1
1511,0
1512,0
1513,0
1514,1
1515,1
1516,1
1517,0
1518,0
1519,0
1520,0
1521,1
1522,1
1523,0
1524,1
1525,1
1526,0
1527,1
1528,0
1529,1
1530,0
1531,1
1532,0
1533,1
1534,1
1535,0
1536,1
1537,0
1538,1
1539,1
1540,1
1541,0
1542,1
1543,1
1544,0
1545,1
1546,0
1547,1
1548,1
1549,1
1550,1
1551,0
1552,1
1553,0
1554,0
1555,1
1556,1
1557,0
1558,1
1559,0
1560,1
1561,0
1562,0
1563,0
1564,1
1565,1
1566,0
1567,0
1568,1
1569,0
1570,1
1571,0
1572,0
1573,0
1574,1
1575,1
1576,0
1577,1
1578,0
1579,0
1580,1
1581,1
1582,0
1583,1
1584,0
1585,1
1586,0
1587,0
1588,1
1589,0
1590,1
1591,0
1592,1
1593,0
1594,0
1595,1
1596,0
1597,0
1598,1
1599,1
1600,1
1601,0
1602,0
1603,0
1604,1
1605,0
1606,1
1607,0
1608,1
1609,1
1610,1
1611,1
1612,1
1613,0
1614,0
1615,0
1616,0
1617,0
1618,1
1619,1
1620,0
1621,0
1622,0
1623,0
1624,0
1625,1
1626,1
1627,1
1628,1
1629,1
1630,0
1631,1
1632,0
1633,0
1634,1
1635,0
1636,0
1637,0
1638,1
1639,0
1640,1
1641,1
1642,1
1643,1
1644,1
1645,0
1646,0
1647,1
1648,1
1649,1
1650,0
1651,1
1652,0
1653,0
1654,1
1655,1
1656,1
1657,0
1658,0
1659,0
1660,0
1661,1
1662,0
1663,0
1664,1
1665,0
1666,1
1667,0
1668,1
1669,1
1670,0
1671,0
1672,0
1673,1
1674,0
1675,0
1676,1
1677,0
1678,1
1679,1
1680,0
1681,1
1682,1
1683,1
1684,1
1685,1
1686,1
1687,1
1688,1
1689,1
1690,1
1691,0
1692,0
1693,1
1694,1
1695,1
1696,1
1697,0
1698,1
1699,1
1700,0
1701,0
1702,1
1703,0
1704,0
1705,1
1706,0
1707,0
1708,0
1709,1
1710,0
1711,1
1712,1
1713,0
1714,0
1715,1
1716,0
1717,1
1718,0
1719,0
1720,1
1721,0
1722,0
1723,1
1724,1
1725,0
1726,1
1727,1
1728,1
1729,0
1730,1
1731,1
1732,1
1733,0
1734,0
1735,0
1736,0
1737,0
1738,1
1739,0
1740,0
1741,1
1742,1
1743,1
1744,0
1745,0
1746,0
1747,0
1748,0
1749,1
1750,0
1751,0
1752,0
1753,0
1754,1
1755,0
1756,1
1757,1
1758,1
1759,0
1760,1
1761,0
1762,0
1763,1
1764,0
1765,1
1766,1
1767,0
1768,0
1769,0
1770,0
1771,1
1772,1
1773,0
1774,1
1775,0
1776,1
1777,1
1778,1
1779,1
1780,1
1781,0
1782,0
1783,1
1784,0
1785,0
1786,1
1787,0
1788,0
1789,0
1790,0
1791,0
1792,1
1793,0
1794,0
1795,0
1796,1
1797,1
1798,0
1799,0
1800,0
1801,1
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,1
1809,1
1810,0
1811,1
1812,0
1813,1
1814,0
1815,1
1816,1
1817,1
1818,1
1819,1
1820,1
1821,0
1822,0
1823,1
1824,0
1825,1
1826,0
1827,1
1828,0
1829,0
1830,0
1831,1
1832,1
1833,0
1834,0
1835,1
1836,1
1837,0
1838,0
1839,0
1840,0
1841,1
1842,0
1843,1
1844,0
1845,1
1846,0
1847,0
1848,1
1849,0
1850,1
1851,0
1852,1
1853,1
1854,1
1855,0
1856,0
1857,1
1858,0
1859,0
1860,0
1861,1
1862,1
1863,1
1864,1
1865,0
1866,1
1867,0
1868,1
1869,0
1870,0
1871,0
1872,1
1873,0
1874,0
1875,1
1876,0
1877,0
1878,0
1879,1
1880,0
1881,0
1882,0
1883,0
1884,0
1885,1
1886,1
1887,0
1888,0
1889,1
1890,0
1891,1
1892,1
1893,0
1894,0
1895,1
1896,1
1897,0
1898,0
1899,1
1900,1
1901,1
1902,0
1903,0
1904,0
1905,1
1906,0
1907,0
1908,1
1909,0
1910,1
1911,1
1912,0
1913,1
1914,1
1915,0
1916,0
1917,0
1918,0
1919,1
1920,0
1921,1
1922,0
1923,1
1924,1
1925,0
1926,1
1927,1
1928,1
1929,0
1930,1
1931,1
1932,0
1933,0
1934,0
1935,1
1936,1
1937,1
1938,0
1939,0
1940,0
1941,0
1942,0
1943,0
1944,1
1945,0
1946,1
1947,1
1948,0
1949,1
1950,0
1951,1
1952,0
1953,1
1954,1
1955,1
1956,1
1957,1
1958,0
1959,1
1960,0
1961,1
1962,0
1963,0
1964,0
1965,1
1966,0
1967,0
1968,1
1969,1
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,1
1978,0
1979,1
1980,0
1981,1
1982,0
1983,0
1984,1
1985,1
1986,0
1987,1
1988,1
1989,1
1990,1
1991,1
1992,0
1993,1
1994,0
1995,0
1996,1
1997,1
1998,0
1999,1
2000,1
2001,0
2002,0
2003,1
2004,0
2005,1
2006,0
2007,0
2008,1
2009,0
2010,1
2011,0
2012,0
2013,0
2014,0
2015,0
2016,1
2017,1
2018,1
2019,0
2020,0
2021,0
2022,0
2023,1
2024,1
2025,1
2026,1
2027,0
2028,1
2029,0
2030,1
2031,0
2032,1
2033,1
2034,0
2035,0
2036,1
2037,1
2038,0
2039,0
2040,0
2041,1
2042,0
2043,0
2044,1
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,0
2053,0
2054,0
2055,0
2056,0
2057,0
2058,1
2059,1
2060,1
2061,0
2062,1
2063,0
2064,1
2065,1
2066,0
2067,1
2068,0
2069,0
2070,1
2071,0
2072,1
2073,1
2074,1
2075,1
2076,0
2077,0
2078,0
2079,1
2080,1
2081,0
2082,1
2083,1
2084,1
2085,1
2086,0
2087,0
2088,1
2089,1
2090,1
2091,0
2092,0
2093,0
2094,1
2095,1
2096,0
2097,0
2098,0
2099,0
2100,1
2101,0
2102,0
2103,1
2104,1
2105,1
2106,0
2107,1
2108,1
2109,0
2110,0
2111,0
2112,1
2113,1
2114,0
2115,0
2116,1
2117,0
2118,0
2119,0
2120,1
2121,1
2122,0
2123,1
2124,0
2125,1
2126,1
2127,1
2128,1
2129,0
2130,0
2131,0
2132,0
2133,1
2134,1
2135,0
2136,1
2137,0
2138,0
2139,0
2140,1
2141,0
2142,1
2143,1
2144,0
2145,1
2146,0
2147,1
2148,1
2149,1
2150,0
2151,1
2152,0
2153,1
2154,1
2155,0
2156,0
2157,1
2158,1
2159,0
2160,0
2161,0
2162,1
2163,0
2164,1
2165,0
2166,1
2167,0
2168,0
2169,1
2170,0
2171,1
2172,0
2173,1
2174,0
2175,1
2176,0
2177,0
2178,1
2179,0
2180,0
2181,1
2182,0
2183,0
2184,1
2185,1
2186,0
2187,1
2188,1
2189,0
2190,0
2191,1
2192,1
2193,0
2194,0
2195,1
2196,1
2197,1
2198,1
2199,1
2200,0
2201,0
2202,0
2203,0
2204,0
2205,0
2206,0
2207,1
2208,0
2209,0
2210,0
2211,1
2212,1
2213,1
2214,1
2215,0
2216,0
2217,1
2218,0
2219,0
2220,1
2221,0
2222,1
2223,0
2224,0
2225,1
2226,0
2227,1
2228,1
2229,0
2230,1
2231,0
2232,1
2233,0
2234,0
2235,1
2236,1
2237,1
2238,1
2239,0
2240,1
2241,0
2242,0
2243,1
2244,1
2245,1
2246,1
2247,0
2248,1
2249,1
2250,0
2251,1
2252,1
2253,0
2254,1
2255,1
2256,1
2257,1
2258,1
2259,1
2260,0
2261,0
2262,0
2263,0
2264,1
2265,0
2266,0
2267,1
2268,1
2269,0
2270,1
2271,1
2272,1
2273,1
2274,1
2275,1
2276,1
2277,0
2278,0
2279,0
2280,1
2281,1
2282,0
2283,1
2284,1
2285,1
2286,0
2287,1
2288,1
2289,0
2290,1
2291,0
2292,1
2293,0
2294,0
2295,1
2296,0
2297,1
2298,0
2299,0
2300,0
2301,1
2302,0
2303,1
2304,0
2305,1
2306,0
2307,0
2308,1
2309,1
2310,0
2311,1
2312,1
2313,1
2314,1
2315,1
2316,0
2317,1
2318,0
2319,1
2320,0
2321,1
2322,0
2323,0
2324,1
2325,1
2326,0
2327,0
2328,0
2329,1
2330,0
2331,0
2332,0
2333,1
2334,0
2335,1
2336,1
2337,1
2338,1
2339,1
2340,0
2341,0
2342,1
2343,0
2344,0
2345,0
2346,0
2347,1
2348,1
2349,0
2350,1
2351,1
2352,0
2353,1
2354,1
2355,1
2356,1
2357,1
2358,0
2359,0
2360,1
2361,0
2362,0
2363,1
2364,0
2365,0
2366,0
2367,0
2368,1
2369,1
2370,1
2371,1
2372,1
2373,0
2374,0
2375,1
2376,0
2377,1
2378,0
2379,0
2380,0
2381,0
2382,1
2383,0
2384,1
2385,0
2386,1
2387,0
2388,1
2389,1
2390,1
2391,1
2392,1
2393,1
2394,1
2395,0
2396,1
2397,1
2398,0
2399,1
2400,1
2401,0
2402,1
2403,1
2404,1
2405,0
2406,0
2407,1
2408,0
2409,1
2410,0
2411,1
2412,1
2413,1
2414,1
2415,1
2416,1
2417,0
2418,1
2419,1
2420,0
2421,1
2422,0
2423,0
2424,1
2425,0
2426,1
2427,0
2428,1
2429,1
2430,1
2431,1
2432,1
2433,0
2434,0
2435,1
2436,1
2437,0
2438,0
2439,1
2440,1
2441,0
2442,0
2443,1
2444,0
2445,1
2446,0
2447,1
2448,0
2449,1
2450,0
2451,1
2452,1
2453,0
2454,1
2455,0
2456,0
2457,1
2458,1
2459,1
2460,0
2461,0
2462,1
2463,0
2464,1
2465,1
2466,0
2467,1
2468,1
2469,0
2470,1
2471,1
2472,0
2473,0
2474,1
2475,1
2476,0
2477,0
2478,0
2479,0
2480,1
2481,0
2482,0
2483,1
2484,1
2485,1
2486,0
2487,1
2488,1
2489,0
2490,1
2491,0
2492,1
2493,0
2494,0
2495,1
2496,0
2497,1
2498,1
2499,0
2500,1
2501,0
2502,0
2503,1
2504,0
2505,1
2506,1
2507,1
2508,0
2509,0
2510,1
2511,0
2512,0
2513,1
2514,0
2515,1
2516,1
2517,1
2518,1
2519,1
2520,0
2521,1
2522,0
2523,0
2524,0
2525,1
2526,1
2527,1
2528,0
2529,1
2530,1
2531,1
2532,0
2533,0
2534,1
2535,1
2536,1
2537,0
2538,0
2539,1
2540,1
2541,0
2542,0
2543,0
2544,1
2545,1
2546,1
2547,1
2548,1
2549,1
2550,1
2551,1
2552,1
2553,0
2554,1
2555,0
2556,0
2557,1
2558,0
2559,1
2560,1
2561,0
2562,0
2563,0
2564,0
2565,0
2566,0
2567,1
2568,1
2569,1
2570,1
2571,0
2572,0
2573,0
2574,1
2575,0
2576,0
2577,0
2578,0
2579,1
2580,1
2581,0
2582,1
2583,1
2584,1
2585,0
2586,1
2587,0
2588,1
2589,1
2590,1
2591,1
2592,0
2593,1
2594,0
2595,1
2596,0
2597,0
2598,1
2599,0
2600,0
2601,1
2602,0
2603,0
2604,0
2605,0
2606,0
2607,1
2608,0
2609,0
2610,0
2611,0
2612,0
2613,0
2614,1
2615,1
2616,0
2617,1
2618,0
2619,0
2620,0
2621,1
2622,1
2623,1
2624,0
2625,0
2626,1
2627,1
2628,1
2629,1
2630,0
2631,1
2632,0
2633,1
2634,0
2635,0
2636,1
2637,1
2638,0
2639,1
2640,1
2641,1
2642,0
2643,0
2644,1
2645,0
2646,0
2647,0
2648,1
2649,1
2650,1
2651,1
2652,1
2653,0
2654,1
2655,0
2656,0
2657,1
2658,0
2659,0
2660,1
2661,0
2662,0
2663,1
2664,0
2665,0
2666,1
2667,1
2668,1
2669,1
2670,0
2671,0
2672,0
2673,0
2674,0
2675,0
2676,0
2677,1
2678,1
2679,1
2680,0
2681,1
2682,1
2683,1
2684,0
2685,0
2686,1
2687,1
2688,1
2689,0
2690,1
2691,0
2692,1
2693,1
2694,1
2695,0
2696,1
2697,0
2698,0
2699,1
2700,0
2701,0
2702,1
2703,0
2704,1
2705,0
2706,0
2707,0
2708,0
2709,0
2710,0
2711,1
2712,1
2713,0
2714,1
2715,1
2716,1
2717,0
2718,1
2719,0
2720,1
2721,1
2722,0
2723,1
2724,0
2725,0
2726,1
2727,1
2728,0
2729,1
2730,1
2731,1
2732,1
2733,1
2734,1
2735,1
2736,0
2737,1
2738,0
2739,0
2740,1
2741,1
2742,0
2743,0
2744,0
2745,0
2746,0
2747,0
2748,0
2749,0
2750,0
2751,0
2752,1
2753,0
2754,1
2755,0
2756,0
2757,1
2758,0
2759,1
2760,0
2761,1
2762,1
2763,0
2764,1
2765,0
2766,1
2767,0
2768,1
2769,0
2770,0
2771,0
2772,0
2773,1
2774,1
2775,0
2776,0
2777,1
2778,0
2779,0
2780,0
2781,1
2782,1
2783,1
2784,1
2785,0
2786,0
2787,0
2788,0
2789,0
2790,0
2791,0
2792,0
2793,0
2794,1
2795,0
2796,1
2797,1
2798,1
2799,1
2800,1
2801,1
2802,0
2803,1
2804,0
2805,1
2806,0
2807,1
2808,1
2809,1
2810,0
2811,0
2812,0
2813,1
2814,0
2815,1
2816,1
2817,1
2818,1
2819,0
2820,0
2821,1
2822,1
2823,0
2824,1
2825,0
2826,0
2827,1
2828,1
2829,1
2830,1
2831,1
2832,1
2833,1
2834,1
2835,1
2836,0
2837,1
2838,1
2839,0
2840,1
2841,1
2842,0
2843,1
2844,0
2845,1
2846,1
2847,0
2848,0
2849,0
2850,1
2851,0
2852,1
2853,0
2854,1
2855,1
2856,1
2857,1
2858,1
2859,0
2860,1
2861,1
2862,1
2863,1
2864,0
2865,0
2866,0
2867,0
2868,1
2869,1
2870,1
2871,0
2872,0
2873,0
2874,0
2875,1
2876,0
2877,0
2878,0
2879,1
2880,0
2881,1
2882,0
2883,0
2884,0
2885,0
2886,0
2887,0
2888,1
2889,0
2890,1
2891,1
2892,0
2893,1
2894,1
2895,1
2896,1
2897,1
2898,1
2899,1
2900,1
2901,1
2902,1
2903,0
2904,0
2905,0
2906,1
2907,1
2908,0
2909,0
2910,0
2911,0
2912,0
2913,1
2914,0
2915,0
2916,1
2917,1
2918,1
2919,0
2920,1
2921,0
2922,0
2923,0
2924,1
2925,1
2926,0
2927,1
2928,1
2929,1
2930,1
2931,1
2932,0
2933,1
2934,0
2935,1
2936,0
2937,0
2938,0
2939,0
2940,0
2941,0
2942,0
2943,1
2944,0
2945,0
2946,1
2947,0
2948,0
2949,0
2950,0
2951,1
2952,0
2953,1
2954,1
2955,1
2956,0
2957,1
2958,0
2959,0
2960,1
2961,1
2962,1
2963,0
2964,0
2965,0
2966,0
2967,0
2968,1
2969,1
2970,0
2971,1
2972,1
2973,1
2974,1
2975,0
2976,0
2977,1
2978,0
2979,1
2980,1
2981,0
2982,1
2983,0
2984,0
2985,1
2986,0
2987,0
2988,0
2989,0
2990,1
2991,0
2992,1
2993,0
2994,0
2995,1
2996,0
2997,1
